entry_stable_id	entry_type	entry_name	species	ncbi_gene_id	lifespan_data_available
AF_009353	gene	SHM1	Saccharomyces cerevisiae	852565	true
AF_009354	gene	SNX3	Saccharomyces cerevisiae	854539	true
AF_009355	gene	EGD2	Saccharomyces cerevisiae	856600	true
AF_009356	gene	YMR166C	Saccharomyces cerevisiae	855202	true
AF_009357	gene	EFT1	Saccharomyces cerevisiae	854301	true
AF_009358	gene	IPT1	Saccharomyces cerevisiae	851644	true
AF_009359	gene	YDR089W	Saccharomyces cerevisiae	851663	true
AF_000935	gene	Zcchc6	Mus musculus	214290	false
AF_009360	gene	YDR262W	Saccharomyces cerevisiae	851855	true
AF_009361	gene	GPB1	Saccharomyces cerevisiae	854553	true
AF_009362	gene	YLR460C	Saccharomyces cerevisiae	851182	true
AF_009363	gene	YDR248C	Saccharomyces cerevisiae	851835	true
AF_009364	gene	GPT2	Saccharomyces cerevisiae	853941	true
AF_009365	gene	YKL105C	Saccharomyces cerevisiae	853756	true
AF_009366	gene	GSG1	Saccharomyces cerevisiae	851686	true
AF_009367	gene	MSH6	Saccharomyces cerevisiae	851671	true
AF_009368	gene	DOA4	Saccharomyces cerevisiae	851641	true
AF_009369	gene	RRG1	Saccharomyces cerevisiae	851637	true
AF_000936	gene	Rnf157	Mus musculus	217340	false
AF_009370	gene	SWC5	Saccharomyces cerevisiae	852532	true
AF_009371	gene	TVP15	Saccharomyces cerevisiae	851677	true
AF_009372	gene	TVP23	Saccharomyces cerevisiae	851657	true
AF_009373	gene	YLR445W	Saccharomyces cerevisiae	851166	true
AF_009374	gene	YNR066C	Saccharomyces cerevisiae	855803	true
AF_009375	gene	LST7	Saccharomyces cerevisiae	852948	true
AF_009376	gene	SAC6	Saccharomyces cerevisiae	851707	true
AF_009377	gene	SHG1	Saccharomyces cerevisiae	852561	true
AF_009378	gene	YBR225W	Saccharomyces cerevisiae	852526	true
AF_009379	gene	ACB1	Saccharomyces cerevisiae	852925	true
AF_000937	gene	Sin3a	Mus musculus	20466	false
AF_009380	gene	MNS1	Saccharomyces cerevisiae	853595	true
AF_009381	gene	PXL1	Saccharomyces cerevisiae	853965	true
AF_009382	gene	SFL1	Saccharomyces cerevisiae	854307	true
AF_009383	gene	HIS7	Saccharomyces cerevisiae	852550	true
AF_009384	gene	YOR012W	Saccharomyces cerevisiae	854177	true
AF_009385	gene	YDR307W	Saccharomyces cerevisiae	851902	true
AF_009386	gene	YER186C	Saccharomyces cerevisiae	856935	true
AF_009387	gene	YER187W	Saccharomyces cerevisiae	856937	true
AF_009388	gene	D1054.14	Caenorhabditis elegans	179499	true
AF_009389	gene	YMR010W	Saccharomyces cerevisiae	855022	true
AF_000938	gene	Kif17	Mus musculus	16559	false
AF_009390	gene	MAD2	Saccharomyces cerevisiae	853422	true
AF_009391	gene	D1054.8	Caenorhabditis elegans	183917	true
AF_009392	gene	UGA1	Saccharomyces cerevisiae	852902	true
AF_009393	gene	VMA21	Saccharomyces cerevisiae	852997	true
AF_009394	gene	VMA6	Saccharomyces cerevisiae	851168	true
AF_009395	gene	ENV11	Saccharomyces cerevisiae	852962	true
AF_009395	gene	ENV11	Saccharomyces cerevisiae	852962	true
AF_009396	gene	YLR422W	Saccharomyces cerevisiae	851141	true
AF_009397	gene	AAC3	Saccharomyces cerevisiae	852380	true
AF_009398	gene	DAS2	Saccharomyces cerevisiae	851583	true
AF_009399	gene	DBF2	Saccharomyces cerevisiae	852984	true
AF_000093	gene	EIF2S2	Homo sapiens	8894	false
AF_009400	gene	PKH1	Saccharomyces cerevisiae	852101	true
AF_009401	gene	RIP1	Saccharomyces cerevisiae	856689	true
AF_009402	gene	ICL1	Saccharomyces cerevisiae	856794	true
AF_009403	gene	IPK1	Saccharomyces cerevisiae	851910	true
AF_009404	gene	VBA5	Saccharomyces cerevisiae	853980	true
AF_009405	gene	CYS4	Saccharomyces cerevisiae	853059	true
AF_009406	gene	DNF1	Saccharomyces cerevisiae	856913	true
AF_009407	gene	ADR1	Saccharomyces cerevisiae	851802	true
AF_009408	gene	GIN4	Saccharomyces cerevisiae	852119	true
AF_009409	gene	GPX2	Saccharomyces cerevisiae	852546	true
AF_000940	gene	Kl	Rattus norvegicus	83504	false
AF_009410	gene	MTC5	Saccharomyces cerevisiae	851706	true
AF_009411	gene	YDR132C	Saccharomyces cerevisiae	851710	true
AF_009412	gene	LSB3	Saccharomyces cerevisiae	850580	true
AF_009413	gene	RGS2	Saccharomyces cerevisiae	854274	true
AF_009414	gene	YMR018W	Saccharomyces cerevisiae	855032	true
AF_009415	gene	INM2	Saccharomyces cerevisiae	851881	true
AF_009416	gene	LDB19	Saccharomyces cerevisiae	854500	true
AF_009417	gene	HDA2	Saccharomyces cerevisiae	851889	true
AF_009418	gene	IKI3	Saccharomyces cerevisiae	851100	true
AF_009419	gene	YKL069W	Saccharomyces cerevisiae	853794	true
AF_000941	gene	Kl	Mus musculus	16591	true
AF_009420	gene	VMA2	Saccharomyces cerevisiae	852424	true
AF_009421	gene	LYS1	Saccharomyces cerevisiae	854852	true
AF_009422	gene	LEU3	Saccharomyces cerevisiae	851172	true
AF_009423	gene	NMD4	Saccharomyces cerevisiae	851077	true
AF_009424	gene	IDP3	Saccharomyces cerevisiae	855723	true
AF_009425	gene	YOS9	Saccharomyces cerevisiae	851627	true
AF_009426	gene	MAK10	Saccharomyces cerevisiae	856657	true
AF_009427	gene	YPR011C	Saccharomyces cerevisiae	856121	true
AF_009428	gene	YVH1	Saccharomyces cerevisiae	854844	true
AF_009429	gene	ATG17	Saccharomyces cerevisiae	851142	true
AF_000942	gene	Slc25a30	Rattus norvegicus	361074	false
AF_009430	gene	BIR1	Saccharomyces cerevisiae	853551	true
AF_009431	gene	MAL33	Saccharomyces cerevisiae	852600	true
AF_009432	gene	BMH2	Saccharomyces cerevisiae	851676	true
AF_009433	gene	SKN1	Saccharomyces cerevisiae	853045	true
AF_009434	gene	YOR1	Saccharomyces cerevisiae	853198	true
AF_009435	gene	MBA1	Saccharomyces cerevisiae	852483	true
AF_009436	gene	PCK1	Saccharomyces cerevisiae	853972	true
AF_009437	gene	BEM1	Saccharomyces cerevisiae	852499	true
AF_009438	gene	SOK1	Saccharomyces cerevisiae	851569	true
AF_009439	gene	YDR124W	Saccharomyces cerevisiae	851702	true
AF_000943	gene	Xrcc5	Rattus norvegicus	363247	false
AF_009440	gene	MET6	Saccharomyces cerevisiae	856825	true
AF_009441	gene	MTM1	Saccharomyces cerevisiae	853173	true
AF_009442	gene	SLX8	Saccharomyces cerevisiae	856852	true
AF_009443	gene	TOS3	Saccharomyces cerevisiae	852696	true
AF_009444	gene	VPH1	Saccharomyces cerevisiae	854444	true
AF_009445	gene	RCR2	Saccharomyces cerevisiae	851566	true
AF_009446	gene	YOL092W	Saccharomyces cerevisiae	854061	true
AF_009447	gene	dic-1	Caenorhabditis elegans	177676	true
AF_009448	gene	dkf-2	Caenorhabditis elegans	180121	true
AF_000944	gene	xrcc6	Danio rerio	334488	false
AF_009450	gene	eat-18	Caenorhabditis elegans	173302	true
AF_009451	gene	F01G10.1	Caenorhabditis elegans	177906	true
AF_009452	gene	F43E2.7	Caenorhabditis elegans	174207	true
AF_009453	gene	F53F4.11	Caenorhabditis elegans	179849	true
AF_009454	gene	F59C6.5	Caenorhabditis elegans	172933	true
AF_009455	gene	g	Drosophila melanogaster	44819	true
AF_009456	gene	gei-15	Caenorhabditis elegans	180951	true
AF_009457	gene	OPI3	Saccharomyces cerevisiae	853536	true
AF_009458	gene	HAT2	Saccharomyces cerevisiae	856654	true
AF_009459	gene	hsp-16.1	Caenorhabditis elegans	179286	true
AF_000945	gene	RPL4	Homo sapiens	6124	false
AF_009460	gene	hsp-16.48	Caenorhabditis elegans	179287	true
AF_000946	gene	pku70	Schizosaccharomyces pombe	2539090	false
AF_009470	compound	Butylated hydroxyanisole			true
AF_009478	gene	NCU03102	Neurospora crassa	3881110	false
AF_009479	gene	MGG_03680	Magnaporthe oryzae	2677011	false
AF_000947	gene	pku80	Schizosaccharomyces pombe	2541045	false
AF_009480	gene	Os04g0502300	Oryza sativa	4336317	false
AF_009481	gene	LOC706532	Macaca mulatta	706532	false
AF_009482	gene	RS11_ANOGA	Anopheles gambiae	1279424	false
AF_009483	gene	Os04g0613600	Oryza sativa	4336976	false
AF_009484	gene	RPS11	Canis lupus familiaris	403684	false
AF_009485	gene	AGOS_ABL091C	Eremothecium gossypii	4618936	false
AF_009486	gene	RPS11	Bos taurus	539196	false
AF_009487	gene	RPS11	Gallus gallus	419049	false
AF_009488	gene	rps1101	Schizosaccharomyces pombe	2543120	false
AF_009489	gene	KLLA0A10483g	Kluyveromyces lactis	2896781	false
AF_000948	gene	PCMT1	Homo sapiens	5110	false
AF_009490	gene	Os07g0565000	Oryza sativa	4343620	false
AF_009491	gene	rps1102	Schizosaccharomyces pombe	2542904	false
AF_009492	gene	AgaP_AGAP007674	Anopheles gambiae	1269554	false
AF_009493	gene	LOC100857667	Gallus gallus	100857667	false
AF_009494	gene	GIPC3	Macaca mulatta	713364	false
AF_009495	gene	Gipc3	Mus musculus	209047	false
AF_009496	gene	GIPC3	Bos taurus	618265	false
AF_009497	gene	GIPC3	Homo sapiens	126326	false
AF_009498	gene	GIPC3	Canis lupus familiaris	485057	false
AF_009499	gene	zgc:136839	Danio rerio	724013	false
AF_009500	gene	GIPC3	Pan troglodytes	735695	false
AF_009501	gene	Gipc3	Rattus norvegicus	500789	false
AF_000950	gene	Pcmt1	Rattus norvegicus	25604	false
AF_009518	gene	AgaP_AGAP010282	Anopheles gambiae	1279706	false
AF_009519	gene	KLLA0F02706g	Kluyveromyces lactis	2896009	false
AF_000951	gene	TPO1	Saccharomyces cerevisiae	850631	true
AF_009520	gene	MSH2	Canis lupus familiaris	494002	false
AF_009521	gene	AGOS_AFR603C	Eremothecium gossypii	4622435	false
AF_009522	gene	MGG_00879	Magnaporthe oryzae	2674772	false
AF_009523	gene	MSH2	Bos taurus	533115	false
AF_009524	gene	NCU02230	Neurospora crassa	3875790	false
AF_009525	gene	MSH2	Gallus gallus	378799	false
AF_009526	gene	MAN1A2	Pan troglodytes	457159	false
AF_009527	gene	MAN1A2	Macaca mulatta	711548	false
AF_009528	gene	MAN1A2	Homo sapiens	10905	false
AF_009529	gene	Man1a2	Rattus norvegicus	295319	false
AF_009530	gene	MAN1A2	Gallus gallus	418265	false
AF_009531	gene	wu:fj20e02	Danio rerio	335538	false
AF_009532	gene	MAN1A2	Bos taurus	532645	false
AF_009533	gene	MAN1A2	Canis lupus familiaris	483141	false
AF_009534	gene	AgaP_AGAP000558	Anopheles gambiae	1271667	false
AF_009535	gene	NCU02235	Neurospora crassa	3875643	false
AF_009536	gene	Man1a2	Mus musculus	17156	false
AF_009537	gene	MGG_11475	Magnaporthe oryzae	5050635	false
AF_009538	gene	KLLA0C13057g	Kluyveromyces lactis	2891919	false
AF_009539	gene	AGOS_ADR384W	Eremothecium gossypii	4620645	false
AF_000953	gene	RPL11B	Saccharomyces cerevisiae	852976	true
AF_009540	gene	KLLA0F00726g	Kluyveromyces lactis	2895829	false
AF_009541	gene	AGOS_AGR226W	Eremothecium gossypii	4623194	false
AF_009542	gene	NCU03268	Neurospora crassa	3880570	false
AF_009543	gene	MGG_09936	Magnaporthe oryzae	2680906	false
AF_009544	gene	Os03g0854200	Oryza sativa	4334824	false
AF_009545	gene	EXOSC5	Canis lupus familiaris	611350	false
AF_009546	gene	AGOS_AAR035C	Eremothecium gossypii	4618533	false
AF_009547	gene	LOC100858931	Gallus gallus	100858931	false
AF_009548	gene	EXOSC5	Bos taurus	100138962	false
AF_009549	gene	EXOSC5	Macaca mulatta	705203	false
AF_000954	gene	RPP2A	Saccharomyces cerevisiae	854118	true
AF_009550	gene	AgaP_AGAP002177	Anopheles gambiae	1269378	false
AF_009551	gene	EXOSC5	Pan troglodytes	740020	false
AF_009552	gene	KLLA0D14993g	Kluyveromyces lactis	2893140	false
AF_009553	gene	TOP1	Bos taurus	534799	false
AF_009554	gene	AgaP_AGAP004078	Anopheles gambiae	1270877	false
AF_009555	gene	KLLA0C06116g	Kluyveromyces lactis	2892647	false
AF_009556	gene	TOP1	Gallus gallus	396004	false
AF_009557	gene	TOP1	Pan troglodytes	458252	false
AF_009558	gene	Os08g0154600	Oryza sativa	4344685	false
AF_009559	gene	TOP1	Canis lupus familiaris	477229	false
AF_000955	gene	Rpl4	Rattus norvegicus	64302	false
AF_009560	gene	NCU09118	Neurospora crassa	3874180	false
AF_009561	gene	TOP1	Macaca mulatta	697300	false
AF_009562	gene	MGG_09917	Magnaporthe oryzae	2680887	false
AF_009563	gene	AGOS_ACL008C	Eremothecium gossypii	4619521	false
AF_009564	gene	MCM2	Bos taurus	510120	false
AF_009565	gene	MCM2	Canis lupus familiaris	484622	false
AF_009566	gene	AgaP_AGAP004275	Anopheles gambiae	1274119	false
AF_009567	gene	KLLA0F12584g	Kluyveromyces lactis	2895801	false
AF_009568	gene	NCU04327	Neurospora crassa	3877114	false
AF_009569	gene	MGG_08122	Magnaporthe oryzae	2678404	false
AF_000956	gene	RPP1A	Saccharomyces cerevisiae	851478	true
AF_009570	gene	MCM2	Gallus gallus	416027	false
AF_009571	gene	Os11g0484300	Oryza sativa	4350526	false
AF_009572	gene	AGOS_AFR178W	Eremothecium gossypii	4621982	false
AF_009573	gene	MCM2	Pan troglodytes	460668	false
AF_009574	gene	MCM2	Macaca mulatta	710888	false
AF_009579	gene	NCU02899	Neurospora crassa	3881761	false
AF_000957	gene	RPL13A	Saccharomyces cerevisiae	851477	true
AF_009580	gene	MGG_04924	Magnaporthe oryzae	2675539	false
AF_009581	gene	SPCC1322.09	Schizosaccharomyces pombe	2538894	false
AF_009582	gene	AGOS_AFL210C	Eremothecium gossypii	4621564	false
AF_009583	gene	KLLA0E15115g	Kluyveromyces lactis	2894745	false
AF_009584	gene	SNQ2	Saccharomyces cerevisiae	851574	false
AF_009585	gene	AGOS_ABR125C	Eremothecium gossypii	4619180	false
AF_009586	gene	KLLA0D03432g	Kluyveromyces lactis	2892730	false
AF_009587	gene	PDR10	Arabidopsis thaliana	822863	false
AF_009588	gene	NCU07874	Neurospora crassa	3878871	false
AF_009589	gene	tia1l	Danio rerio	323447	false
AF_009590	gene	AGOS_AGR390C	Eremothecium gossypii	4623360	false
AF_009591	gene	MGG_06400	Magnaporthe oryzae	2684555	false
AF_009592	gene	Os08g0520300	Oryza sativa	4346063	false
AF_009593	gene	KLLA0E08779g	Kluyveromyces lactis	2894255	false
AF_009594	gene	ATG9A	Canis lupus familiaris	478914	false
AF_009595	gene	Atg9a	Mus musculus	245860	false
AF_009596	gene	AgaP_AGAP001762	Anopheles gambiae	1281414	false
AF_009597	gene	Atg9	Drosophila melanogaster	36821	false
AF_009598	gene	ATG9A	Homo sapiens	79065	false
AF_009599	gene	ATG9A	Gallus gallus	425722	false
AF_000959	gene	RPL13B	Saccharomyces cerevisiae	855173	true
AF_000095	gene	EIF3B	Homo sapiens	8662	false
AF_009600	gene	ATG9A	Pan troglodytes	742932	false
AF_009601	gene	Atg9a	Rattus norvegicus	363254	false
AF_009602	gene	atg9a	Danio rerio	100009663	false
AF_009603	gene	ATG9A	Bos taurus	540482	false
AF_009604	gene	ATG9A	Macaca mulatta	702263	false
AF_009605	gene	KLLA0C08305g	Kluyveromyces lactis	2892571	false
AF_009606	gene	AGOS_ADL075W	Eremothecium gossypii	4620163	false
AF_009607	gene	Os07g0638400	Oryza sativa	4344046	false
AF_009608	gene	Prdx6	Rattus norvegicus	94167	false
AF_009609	gene	PRDX6	Gallus gallus	429062	false
AF_000960	gene	RPL15B	Saccharomyces cerevisiae	855150	true
AF_009610	gene	PRDX6	Pan troglodytes	738041	false
AF_009611	gene	AGOS_AGR368W	Eremothecium gossypii	4623337	false
AF_009612	gene	TPX5	Anopheles gambiae	1270086	false
AF_009613	gene	MGG_08256	Magnaporthe oryzae	2678602	false
AF_009614	gene	KLLA0E20285g	Kluyveromyces lactis	2894670	false
AF_009615	gene	PRDX6	Pan troglodytes	469589	false
AF_009616	gene	PER1	Arabidopsis thaliana	841231	false
AF_009617	gene	PRDX6	Macaca mulatta	706486	false
AF_009618	gene	Os07g0638300	Oryza sativa	4344045	false
AF_009619	gene	Prdx6	Mus musculus	11758	false
AF_000961	gene	RPL16A	Saccharomyces cerevisiae	854673	true
AF_009620	gene	Prx6005	Drosophila melanogaster	33493	false
AF_009621	gene	PRDX6	Bos taurus	282438	false
AF_009622	gene	NCU06031	Neurospora crassa	3875759	false
AF_009623	gene	prdx6	Danio rerio	393778	false
AF_009624	gene	prdx-6	Caenorhabditis elegans	176837	false
AF_009625	gene	PRDX6	Canis lupus familiaris	480069	false
AF_009626	gene	PRDX6	Homo sapiens	9588	false
AF_009627	gene	Man1b1	Mus musculus	227619	false
AF_009628	gene	LOC562592	Danio rerio	562592	false
AF_009629	gene	NCU02778	Neurospora crassa	3880422	false
AF_000962	gene	RPL16B	Saccharomyces cerevisiae	855655	true
AF_009630	gene	MAN1B1	Gallus gallus	417296	false
AF_009631	gene	KLLA0B04356g	Kluyveromyces lactis	2897260	false
AF_009632	gene	MAN1B1	Bos taurus	100336900	false
AF_009633	gene	MAN1B1	Canis lupus familiaris	480667	false
AF_009634	gene	MAN1B1	Macaca mulatta	706918	false
AF_009635	gene	mns1	Schizosaccharomyces pombe	2541719	false
AF_009636	gene	man1b1	Danio rerio	556237	false
AF_009637	gene	MGG_11408	Magnaporthe oryzae	5051359	false
AF_009638	gene	T03G11.4	Caenorhabditis elegans	180787	false
AF_009639	gene	CG11874	Drosophila melanogaster	43436	false
AF_000963	gene	RPL14A	Saccharomyces cerevisiae	853864	true
AF_009640	gene	Man1b1	Rattus norvegicus	499751	false
AF_009641	gene	Os05g0209100	Oryza sativa	4338088	false
AF_009642	gene	ZC410.3	Caenorhabditis elegans	177726	false
AF_009643	gene	MAN1B1	Pan troglodytes	473099	false
AF_009644	gene	MAN1B1	Homo sapiens	11253	false
AF_009645	gene	AgaP_AGAP003884	Anopheles gambiae	1269471	false
AF_009646	gene	MNS3	Arabidopsis thaliana	839879	false
AF_009647	gene	KLLA0C09625g	Kluyveromyces lactis	2892498	false
AF_009648	gene	MGG_07058	Magnaporthe oryzae	2682943	false
AF_009649	gene	SPCC18.09c	Schizosaccharomyces pombe	2539198	false
AF_009650	gene	AGOS_AAL112C	Eremothecium gossypii	4618616	false
AF_009651	gene	NCU06572	Neurospora crassa	3877890	false
AF_009652	gene	KCNA3	Macaca mulatta	702245	false
AF_009653	gene	KCNA3	Gallus gallus	404303	false
AF_009654	gene	KCNA3	Bos taurus	525507	false
AF_009655	gene	KCNA3	Pan troglodytes	469412	false
AF_009656	gene	Kcna3	Rattus norvegicus	29731	false
AF_009657	gene	KCNA3	Canis lupus familiaris	490110	false
AF_009658	gene	KLLA0C16005g	Kluyveromyces lactis	2892260	false
AF_009659	gene	Os01g0872800	Oryza sativa	4324953	false
AF_000965	gene	RPL17A	Saccharomyces cerevisiae	853674	false
AF_009660	gene	PDPK1	Bos taurus	100138102	false
AF_009661	gene	PDPK1	Gallus gallus	416588	false
AF_009662	gene	AgaP_AGAP001471	Anopheles gambiae	1281703	false
AF_009663	gene	PDPK1	Canis lupus familiaris	479875	false
AF_009664	gene	KLLA0C06655g	Kluyveromyces lactis	2891881	false
AF_000966	gene	rpl101	Schizosaccharomyces pombe	2539222	false
AF_009670	gene	KLLA0D08954g	Kluyveromyces lactis	2892919	false
AF_009671	gene	AGOS_AEL012C	Eremothecium gossypii	4621048	false
AF_009672	gene	KLLA0F14685g	Kluyveromyces lactis	2894994	false
AF_000967	gene	RPL6A	Saccharomyces cerevisiae	854902	true
AF_009682	gene	LARS2	Pan troglodytes	739246	false
AF_009683	gene	AGOS_AER043C	Eremothecium gossypii	4621105	false
AF_009684	gene	LARS2	Gallus gallus	420702	false
AF_009685	gene	LARS2	Macaca mulatta	714224	false
AF_009686	gene	MGG_04042	Magnaporthe oryzae	2677156	false
AF_009687	gene	NCU03814	Neurospora crassa	3877331	false
AF_009688	gene	KLLA0E05325g	Kluyveromyces lactis	2894486	false
AF_009689	gene	LARS2	Canis lupus familiaris	476652	false
AF_000968	gene	RPL6B	Saccharomyces cerevisiae	851169	true
AF_009690	gene	AgaP_AGAP006038	Anopheles gambiae	1276710	false
AF_009691	gene	MNSOD1	Anopheles gambiae	1275254	false
AF_009692	gene	SOD2	Pan troglodytes	449634	false
AF_009693	gene	SOD2	Macaca mulatta	574097	false
AF_009694	gene	NCU09560	Neurospora crassa	3875632	false
AF_009695	gene	SOD2	Gallus gallus	374042	false
AF_009696	gene	SOD2	Canis lupus familiaris	476258	false
AF_009697	gene	Os05g0323900	Oryza sativa	4338417	false
AF_009698	gene	KLLA0E03609g	Kluyveromyces lactis	2894718	false
AF_009699	gene	SOD2	Bos taurus	281496	false
AF_000096	gene	EIF3F	Homo sapiens	8665	false
AF_009700	gene	MGG_00212	Magnaporthe oryzae	2674520	false
AF_009701	gene	elpc-3	Caenorhabditis elegans	179669	false
AF_009702	gene	ELP3	Macaca mulatta	713512	false
AF_009703	gene	ELP3	Pan troglodytes	464081	false
AF_009704	gene	Elp3	Drosophila melanogaster	33649	false
AF_009705	gene	Os04g0484900	Oryza sativa	4336205	false
AF_009706	gene	ELP3	Bos taurus	784720	false
AF_009707	gene	ELO3	Arabidopsis thaliana	835098	false
AF_009708	gene	AGOS_AGR201C	Eremothecium gossypii	4623169	false
AF_009709	gene	ELP3	Gallus gallus	422021	false
AF_000970	gene	PDC1	Saccharomyces cerevisiae	850733	true
AF_009710	gene	Elp3	Mus musculus	74195	false
AF_009711	gene	NCU01229	Neurospora crassa	3877743	false
AF_009712	gene	elp3	Danio rerio	541509	false
AF_009713	gene	KLLA0E23937g	Kluyveromyces lactis	2894353	false
AF_009714	gene	LOC100362548	Rattus norvegicus	100362548	false
AF_009715	gene	ELP3	Canis lupus familiaris	477370	false
AF_009716	gene	AgaP_AGAP008300	Anopheles gambiae	1277684	false
AF_009717	gene	ELP3	Homo sapiens	55140	false
AF_009718	gene	MGG_05481	Magnaporthe oryzae	2676135	false
AF_009719	gene	elp3	Schizosaccharomyces pombe	2541614	false
AF_000971	gene	RPS0B	Saccharomyces cerevisiae	850737	true
